Transport_ID,TripID,RouteID,StopID,StopName,WeekBeginning,NumberOfBoardings
T5476,45303,157,12419,33 West Lakes Bvd,2013-12-22 00:00:00,1
T5477,816,725,18610,Temp Christopher Rd,2014-01-26 00:00:00,1
T5478,10689,142,13411,5 Kensington Rd,2014-01-26 00:00:00,3
T5479,436,723F,13461,X1 Grote St,2014-04-20 00:00:00,2
T5480,11203,147,13649,10 Greenhill Rd,2014-04-20 00:00:00,11
T5481,48399,502,11524,33A Walkleys Rd,2013-10-20 00:00:00,17
T5482,18007,208,12181,21 Muller Rd,2014-05-11 00:00:00,2
T5483,57038,300,12228,19 Regency Rd,2013-09-29 00:00:00,2
T5484,7755,200,14459,17B East Pky,2014-04-13 00:00:00,3
T5485,25652,SCH_NS,18076,School Urrbrae College Cross R,2013-09-08 00:00:00,20
T5486,57153,300M,14422,Zone D Moseley St,2013-11-03 00:00:00,8
T5487,65026,720,17971,54 Lander Av,2014-03-23 00:00:00,1
T5488,58913,M44,13374,D1 King William St,2013-11-17 00:00:00,60
T5489,17629,203,11095,58 Milne Rd,2014-06-01 00:00:00,1
T5490,27665,228,10125,74A Hamblynn Rd,2014-02-02 00:00:00,1
T5491,15952,G10,12930,5 O'Connell St,2014-06-29 00:00:00,1
T5492,9711,B10,12984,25 Grange Rd,2014-04-27 00:00:00,1
T5493,45904,172,13735,1 George St,2014-01-12 00:00:00,14
T5494,49174,747,16034,Zone G Colonnades Interchange,2013-07-07 00:00:00,18
T5495,14284,178,12628,21 Montacute Rd,2014-06-15 00:00:00,2
T5496,16215,G40M,17189,Zone B Klemzig Interchange,2014-05-25 00:00:00,2
T5497,14596,C1G,11378,Zone E Tea Tree Plaza Intercha,2014-02-23 00:00:00,6
T5498,11609,150,13094,4 Port Rd,2014-02-16 00:00:00,1
T5499,59014,M44,14133,11A  Marion Rd,2013-11-17 00:00:00,1
T5500,57306,600B,15093,30A Shepherds Hill Rd,2013-08-18 00:00:00,1
T5501,186,722F,15986,61 Elizabeth Rd,2014-04-06 00:00:00,1
T5502,46179,174,12654,17 Payneham Rd,2013-07-21 00:00:00,2
T5503,587,725,15769,50 Sherriffs Rd,2014-02-16 00:00:00,2
T5504,8384,288,13215,6 Ashley St,2014-03-30 00:00:00,4
T5505,45690,171,13536,Q1 Hutt St,2013-09-08 00:00:00,6
T5506,5989,178,12652,17 Payneham Rd,2014-03-23 00:00:00,3
T5507,44685,100,13571,8D  Marion Rd,2013-10-27 00:00:00,6
T5508,16902,254X,11621,39 Commercial Rd,2013-12-29 00:00:00,2
T5509,49239,749,16261,93 Commercial Rd,2013-09-15 00:00:00,3
T5510,14846,G10,12756,8 Prospect Rd,2014-05-04 00:00:00,5
T5511,14101,271,11618,35 North East Rd,2014-05-04 00:00:00,2
T5512,6543,195F,15048,Zone A Blackwood Interchange,2014-05-25 00:00:00,5
T5513,15712,263,14863,34 Dunrobin Rd,2014-02-09 00:00:00,2
T5514,14312,178,12628,21 Montacute Rd,2014-02-16 00:00:00,2
T5515,441,400,10278,58 Fairfield Rd,2013-08-04 00:00:00,1
T5516,6468,501,13351,D2 Currie St,2014-03-16 00:00:00,1
T5517,12867,W90,14573,20 Winston Av,2014-05-25 00:00:00,1
T5518,36807,560,10454,53 Jarvis Rd,2013-07-14 00:00:00,9
T5519,15887,G21F,15313,39 Ridgeway Dr,2014-03-30 00:00:00,1
T5520,46192,174,12728,14 Payneham Rd,2013-07-07 00:00:00,2
T5521,31345,864F,14778,36 Mt Barker Rd,2013-11-24 00:00:00,1
T5522,13762,174,12654,17 Payneham Rd,2014-02-16 00:00:00,5
T5523,18740,868,15109,39 Longwood Rd,2014-05-11 00:00:00,1
T5524,45326,162,13559,10A Sir Donald Bradman Dr,2013-09-15 00:00:00,1
T5525,63693,722,15049,Zone A Flinders Medical Centre,2014-02-09 00:00:00,1
T5526,2090,557,11891,32 Lower North East Rd,2013-10-27 00:00:00,1
T5527,44895,141,13525,18 Hallett Rd,2013-12-01 00:00:00,14
T5528,44855,118,12242,33A Tapleys Hill Rd,2013-12-01 00:00:00,1
T5529,50045,H20,12302,24A Darley Rd,2013-10-27 00:00:00,1
T5530,6748,W91,13900,7A Leah St,2014-05-11 00:00:00,1
T5531,3603,451,10121,71 Fordingbridge Rd,2014-03-30 00:00:00,5
T5532,50514,H30,13312,X1 Pulteney St,2013-11-03 00:00:00,4
T5533,50034,H20,16363,18 The Parade,2013-12-15 00:00:00,2
T5534,27330,222,17535,34L Main St,2014-05-18 00:00:00,4
T5535,50234,H22,13372,Y1 Currie St,2013-11-03 00:00:00,1
T5536,58489,G10,12490,13 Prospect Rd,2013-09-15 00:00:00,1
T5537,48840,722F,15744,47 Concord Dr,2013-09-01 00:00:00,2
T5538,18597,252,11587,Zone C Port Adelaide Interchan,2014-02-09 00:00:00,7
T5539,463,400,10309,67 Bolivar Rd,2013-09-22 00:00:00,3
T5540,49567,B10,13352,V1 Currie St,2013-09-22 00:00:00,19
T5541,5982,300H,12251,115 Regency Rd,2014-02-02 00:00:00,1
T5542,5916,300,14254,12 Belair Rd,2014-04-13 00:00:00,2
T5543,32863,208,16277,Z1 King William St,2013-10-06 00:00:00,2
T5544,11290,H30,17798,X1 Glover Av,2014-06-15 00:00:00,1
T5545,7045,232,12549,13 Harrison Rd,2014-04-06 00:00:00,1
T5546,2219,430,17296,62A Kinkaid Rd,2013-11-17 00:00:00,5
T5547,65524,721F,15053,Zone B Flinders Medical Centre,2014-04-27 00:00:00,7
T5548,8563,B10,13176,7 Magill Rd,2014-03-23 00:00:00,1
T5549,63801,230,12660,11 Harrison Rd,2013-12-29 00:00:00,1
T5550,11177,147,13585,4 Dulwich Av,2014-05-04 00:00:00,6
T5551,44880,140,13286,F1 North Tce,2013-11-24 00:00:00,18
T5552,36366,411,17530,Zone C Mawson Lakes Interchang,2014-06-15 00:00:00,3
T5553,9509,202F,18343,34E RM Williams Dr,2014-01-26 00:00:00,1
T5554,46115,174,13277,I2 North Tce,2014-01-05 00:00:00,4
T5555,51698,W91,13173,4 Payneham Rd,2013-11-10 00:00:00,2
T5556,11074,239,12906,6 Jeffcott St,2014-02-23 00:00:00,1
T5557,18954,253,12820,11 Hawker St,2014-02-23 00:00:00,2
T5558,44708,100,14151,179 Cross Rd,2013-09-15 00:00:00,9
T5559,18043,506,11347,Zone A Tea Tree Plaza Intercha,2013-06-30 00:00:00,36
T5560,64990,719,17942,6 South Rd,2013-12-01 00:00:00,1
T5561,50993,J1,13353,V2 Currie St,2014-01-05 00:00:00,17
T5562,14257,178,17345,33M Maryvale Rd,2014-03-02 00:00:00,3
T5563,46980,200,14653,19D Eliza Pl,2013-09-08 00:00:00,3
T5564,44694,100,14167,182 Cross Rd,2013-08-04 00:00:00,3
T5565,103,451,18126,74D President Ave,2013-11-10 00:00:00,5
T5566,11777,H33,12870,16 Marian Rd,2014-04-27 00:00:00,1
T5567,28629,442,18116,65A Ifould Rd,2013-10-13 00:00:00,1
T5568,47660,281,12773,10 Walkerville Tce,2013-09-08 00:00:00,3
T5569,6056,190,14468,25 Diagonal Rd,2014-04-20 00:00:00,1
T5570,9287,H20,16393,9 The Parade,2014-02-16 00:00:00,1
T5571,329,452,10058,Zone A Smithfield Interchange,2013-09-29 00:00:00,7
T5572,44789,117,12616,30 Tapleys Hill Rd,2013-08-18 00:00:00,1
T5573,29607,720H,14985,32 Sturt Rd,2013-09-15 00:00:00,1
T5574,27312,222,13019,4 O Connell St,2014-01-05 00:00:00,1
T5575,503,452,18168,79E Newton Bvd,2013-10-13 00:00:00,1
T5576,37092,681,15170,39 Brighton Rd,2013-08-11 00:00:00,2
T5577,889,733,15801,46B Investigator Dr,2013-12-08 00:00:00,1
T5578,45499,168,13821,8A Galway Av,2013-12-01 00:00:00,6
T5579,22426,740,16028,68 Beach Rd,2014-04-27 00:00:00,2
T5580,15042,G20,15413,50 Manning Dr,2014-04-20 00:00:00,1
T5581,6550,195F,13561,K1 Pulteney St,2014-06-01 00:00:00,1
T5582,18970,254,11710,31 Grand Junction Rd,2014-05-04 00:00:00,1
T5583,44842,118,11736,37 Commercial Rd,2014-01-19 00:00:00,42
T5584,11723,H32,13364,W3 Currie St,2014-06-29 00:00:00,7
T5585,50728,H31,13180,6 Magill Rd,2013-10-06 00:00:00,1
T5586,28551,441,10179,72 Yorktown Rd,2013-06-30 00:00:00,2
T5587,2220,430,10338,56 Christine Av,2013-09-29 00:00:00,1
T5588,967,403,10402,54 Waterloo Corner Rd,2013-06-30 00:00:00,2
T5589,64537,720H,17906,4A South Rd,2014-06-29 00:00:00,1
T5590,592,273,12008,29A Sudholz Rd,2013-10-27 00:00:00,2
T5591,49097,745,16137,72 Barcelona Rd,2013-10-13 00:00:00,5
T5592,27276,222,11861,22 Main North Rd,2014-06-15 00:00:00,1
T5593,48741,720,15483,50 Quailo Av,2013-08-04 00:00:00,1
T5594,15152,G10,12373,15 Prospect Rd,2014-06-15 00:00:00,4
T5595,890,733,15746,45 Pimpala Rd,2014-01-12 00:00:00,2
T5596,5441,320,15336,43 Black Rd,2014-06-01 00:00:00,19
T5597,8393,288,13292,U1 North Tce,2014-02-09 00:00:00,20
T5598,5920,300,13008,28 Grange Rd,2014-02-09 00:00:00,5
T5599,45593,170,13878,5 Duthy St,2013-10-13 00:00:00,4
T5600,7453,281,12773,10 Walkerville Tce,2014-06-01 00:00:00,10
T5601,46483,178,13436,T1 Hutt St,2013-08-18 00:00:00,2
T5602,680,401,10310,60 Waterloo Corner Rd,2013-10-20 00:00:00,1
T5603,7431,281,12644,13 Vale St,2014-06-29 00:00:00,14
T5604,50444,H30,16409,2 Henley Beach Rd,2013-07-07 00:00:00,2
T5605,45682,171,14372,18 Welbourne St,2013-09-01 00:00:00,3
T5606,7913,506,11230,64 Kelly Rd,2014-03-16 00:00:00,1
T5607,404,722F,15930,53A States Rd,2014-06-01 00:00:00,1
T5608,47082,200C,13538,I1 King William St,2013-12-29 00:00:00,1
T5609,46904,200,14505,17C East Pky,2013-12-08 00:00:00,2
T5610,50981,J1,13279,R1 North Tce,2013-12-22 00:00:00,1
T5611,18206,248,14963,Zone B Marion Interchange,2014-06-15 00:00:00,2
T5612,27459,224,12015,20 Main North Rd,2013-09-29 00:00:00,1
T5613,27561,225,10730,45 Clayson Rd,2014-01-05 00:00:00,1
T5614,44777,117,11840,36A Bartley Tce,2013-08-18 00:00:00,8
T5615,18255,251,12451,20 Torrens Rd,2014-05-04 00:00:00,1
T5616,15606,C1G,17189,Zone B Klemzig Interchange,2014-05-25 00:00:00,3
T5617,12002,251,12519,18 Torrens Rd,2014-06-22 00:00:00,1
T5618,8736,200B,14273,15 Sussex Tce,2014-06-22 00:00:00,2
T5619,13287,171A,13343,E3 Currie St,2014-04-20 00:00:00,8
T5620,7053,232,11587,Zone C Port Adelaide Interchan,2014-02-09 00:00:00,26
T5621,50666,H31,13248,22 Cheadle St,2013-11-24 00:00:00,2
T5622,18899,546X,11345,66 Kelly Rd,2014-01-26 00:00:00,3
T5623,6976,230,17921,36 Grand Junction Rd,2014-05-25 00:00:00,1
T5624,20602,600,15044,33A Main Rd,2014-02-09 00:00:00,2
T5625,49496,B10,13114,18 Magill Rd,2013-09-15 00:00:00,2
T5626,65036,720,14085,9 South Rd,2014-06-15 00:00:00,4
T5627,16292,M44,16667,Zone A Klemzig Interchange,2014-03-02 00:00:00,4
T5628,19112,300H,14741,22 Fiveash Dr,2014-06-29 00:00:00,1
T5629,16866,254X,11853,29 Hanson Rd,2013-12-01 00:00:00,11
T5630,12029,251,16279,X2 King William St,2014-02-02 00:00:00,21
T5631,28645,442,17315,84 Somerset Gr,2014-05-04 00:00:00,6
T5632,7406,503,13350,D3 Currie St,2014-03-09 00:00:00,17
T5633,15099,G10,12490,13 Prospect Rd,2014-06-01 00:00:00,6
T5634,36801,560,11083,38B Bridge Rd,2014-04-13 00:00:00,2
T5635,48201,350,11244,47 Fletcher Rd,2013-11-03 00:00:00,2
T5636,10037,204,12869,7 Walkerville Tce,2014-02-16 00:00:00,4
T5637,12933,W91,13492,S1 Morphett St,2014-02-02 00:00:00,1
T5638,9484,202,12828,8 Northcote Tce,2014-03-23 00:00:00,6
T5639,56842,231,16276,A3 King William Rd,2013-09-22 00:00:00,1
T5640,59000,M44,11179,48 Ladywood Rd,2013-11-10 00:00:00,6
T5641,10188,118,12670,24 Trimmer Pde,2014-06-08 00:00:00,1
T5642,51190,J2,17327,10 Airport Rd,2014-01-12 00:00:00,3
T5643,49649,B10,13004,27A Grange Rd,2013-08-25 00:00:00,1
T5644,9588,507,11814,30 North East Rd,2014-02-23 00:00:00,4
T5645,15360,491,18219,144 Adelaide Rd,2013-09-08 00:00:00,1
T5646,11238,H30,13283,S1 North Tce,2014-05-04 00:00:00,2
T5647,57045,300,15106,Zone A Registry Rd Flinders Un,2013-11-17 00:00:00,10
T5648,29083,557X,11588,40A Amber Rd,2013-08-25 00:00:00,2
T5649,16348,M44,14602,20 Marion Rd,2014-02-02 00:00:00,1
T5650,16673,251,12123,25 Liberty Av,2013-08-11 00:00:00,6
T5651,29700,721,14416,15 South Rd,2013-10-06 00:00:00,1
T5652,49948,G20,15291,38 Black Rd,2013-07-07 00:00:00,4
T5653,47030,200B,13803,3 King William Rd,2013-12-22 00:00:00,1
T5654,10310,H20,16394,8 The Parade,2014-03-09 00:00:00,3
T5655,268,400,10425,52A Downton Av,2013-11-10 00:00:00,1
T5656,6981,230,12549,13 Harrison Rd,2014-06-08 00:00:00,2
T5657,50833,H32,16461,12 Henley Beach Rd,2014-01-05 00:00:00,12
T5658,50095,H20,16400,6 The Parade,2013-07-14 00:00:00,1
T5659,47460,263,14248,14A Anzac Hwy,2013-09-22 00:00:00,4
T5660,46113,174,13060,7 Payneham Rd,2013-09-08 00:00:00,1
T5661,32712,T863,14838,39 Mount Barker Rd,2013-06-30 00:00:00,3
T5662,36356,411,10508,45C Burton Rd,2014-07-06 00:00:00,1
T5663,14800,C2,17952,78A Captain Robertson Av,2014-06-29 00:00:00,2
T5664,28621,442,10188,76 Blair Park Dr,2014-01-19 00:00:00,3
T5665,11675,150P,11565,Zone D Port Adelaide Interchan,2014-05-11 00:00:00,1
T5666,58537,G10A,13038,3 O Connell St,2014-01-05 00:00:00,2
T5667,36795,560,11234,37D Montague Rd,2014-06-22 00:00:00,1
T5668,48439,502,10902,43 Bridge Rd,2013-12-15 00:00:00,7
T5669,14938,600,15009,27 Shepherds Hill Rd,2014-05-04 00:00:00,1
T5670,34739,150,11033,51A Victoria Rd,2013-11-03 00:00:00,1
T5671,12103,157,13298,W2 North Tce,2014-01-26 00:00:00,1
T5672,49689,B10,13110,19 Magill Rd,2013-09-29 00:00:00,2
T5673,11573,248,13374,D1 King William St,2014-03-16 00:00:00,9
T5674,14143,273,13036,3A Melbourne St,2014-03-02 00:00:00,1
T5675,33842,117,18493,Zone A West Lakes Interchange,2013-07-14 00:00:00,3
T5676,63189,190,14406,17 Bray St,2014-01-19 00:00:00,1
T5677,17165,200,14692,20 Eliza Pl,2014-03-09 00:00:00,1
T5678,10612,235,12527,11 Churchill Rd,2014-03-09 00:00:00,1
T5679,48452,502,11330,35A Walkleys Rd,2013-08-11 00:00:00,8
T5680,56485,190,14032,8 Unley Rd,2013-08-18 00:00:00,7
T5681,5915,300,14937,27 Sturt Rd,2014-02-02 00:00:00,5
T5682,6589,230,12311,20 Regency Rd,2014-06-01 00:00:00,14
T5683,46299,178,12637,20 Montacute Rd,2013-09-29 00:00:00,1
T5684,52972,254,11587,Zone C Port Adelaide Interchan,2013-11-03 00:00:00,2
T5685,51553,W90,14705,23A Windsor Av,2014-01-05 00:00:00,4
T5686,15730,263,14508,26 Brighton Rd,2014-05-04 00:00:00,1
T5687,27331,222,12771,8 Main North Rd,2013-12-22 00:00:00,1
T5688,1396,190,13506,I1 Pulteney St,2013-12-22 00:00:00,3
T5689,53331,451,18127,74D President Ave,2014-04-20 00:00:00,2
T5690,53429,502,11143,38A Bridge Rd,2013-08-04 00:00:00,1
T5691,65171,733G,15695,43 Sir James Hardy Wy,2013-12-22 00:00:00,1
T5692,13795,174,13354,D1 Currie St,2014-03-23 00:00:00,4
T5693,1206,404,10562,45 Winzor St,2014-03-23 00:00:00,6
T5694,5870,300,14064,20  Cross Rd,2014-05-25 00:00:00,1
T5695,19205,864F,17180,64 Hutchinson St,2014-03-02 00:00:00,3
T5696,12960,W91,13492,S1 Morphett St,2014-05-25 00:00:00,1
T5697,46366,178,13108,5 Payneham Rd,2013-09-08 00:00:00,1
T5698,11734,H33,12807,19 Reid Av,2014-04-06 00:00:00,4
T5699,36493,440,10033,86 Maltarra Rd,2013-10-13 00:00:00,3
T5700,17163,265,14456,23 Moseley St,2013-12-08 00:00:00,2
T5701,1231,734,15910,65A Galloway Rd,2014-03-09 00:00:00,2
T5702,102,451,18136,78D Peachey Rd,2013-08-11 00:00:00,1
T5703,58233,G10,12441,14 Prospect Rd,2013-11-17 00:00:00,8
T5704,45709,171,13436,T1 Hutt St,2013-07-14 00:00:00,1
T5705,23648,100,13817,8K  Marion Rd,2013-11-24 00:00:00,4
T5706,58056,C1G,13277,I2 North Tce,2014-01-12 00:00:00,5
T5707,27850,229F,11545,27 Main North Rd,2014-03-23 00:00:00,1
T5708,13387,117,13364,W3 Currie St,2014-02-23 00:00:00,1
T5709,8772,200B,14238,14 Sussex Tce,2014-05-04 00:00:00,2
T5710,7152,196,14839,30 Hollywood Wy,2014-02-23 00:00:00,2
T5711,30532,740,16169,77 Commercial Rd,2013-11-24 00:00:00,6
T5712,5728,117,13372,Y1 Currie St,2014-04-06 00:00:00,11
T5713,48290,500,10735,44A Bridge Rd,2013-12-15 00:00:00,2
T5714,56954,232,12244,Zone C Arndale Interchange,2013-09-01 00:00:00,12
T5715,46093,174,12261,25 Lower North East Rd,2013-09-01 00:00:00,2
T5716,46403,178,12111,45 George St,2013-11-03 00:00:00,8
T5717,10548,208,17194,27 The Promenade,2014-02-09 00:00:00,1
T5718,5439,989,15321,40 Memford Wy,2014-06-01 00:00:00,1
T5719,6988,230,12434,17 Days Rd,2014-04-20 00:00:00,1
T5720,27658,228,10726,45 Main North Rd,2014-04-13 00:00:00,2
T5721,46033,174,12429,21 Lower North East Rd,2013-11-24 00:00:00,1
T5722,19533,502,10528,Zone H Salisbury Interchange,2014-03-09 00:00:00,1
T5723,53490,506,11132,49 Nelson Rd,2013-07-14 00:00:00,2
T5724,8365,288,13297,W1 North Tce,2014-04-27 00:00:00,82
T5725,16685,251,12840,10 Hawker St,2013-11-10 00:00:00,1
T5726,50819,H31C,13195,3A Magill Rd,2013-09-01 00:00:00,3
T5727,6561,196F,15062,41 Gorse Av,2014-01-26 00:00:00,1
T5728,27271,222,12465,14 Main North Rd,2013-09-01 00:00:00,5
T5729,13233,171,14342,21 Princes Rd,2014-05-04 00:00:00,2
T5730,48312,500,10995,40A Bridge Rd,2013-08-25 00:00:00,3
T5731,44787,117,12267,33E West Lakes Bvd,2013-09-08 00:00:00,2
T5732,48869,723F,16051,Zone C Noarlunga Centre Interc,2013-07-21 00:00:00,1
T5733,16674,252,11587,Zone C Port Adelaide Interchan,2013-09-22 00:00:00,6
T5734,13752,174,12750,13A Payneham Rd,2014-03-02 00:00:00,4
T5735,46370,178,12652,17 Payneham Rd,2013-11-17 00:00:00,2
T5736,9419,H22,13348,E1 Currie St,2014-06-15 00:00:00,16
T5737,65353,721F,16046,Zone G Noarlunga Centre Interc,2014-02-16 00:00:00,3
T5738,7084,281,12316,21 Fourth Av,2014-04-27 00:00:00,3
T5739,19152,861,13561,K1 Pulteney St,2014-05-11 00:00:00,1
T5740,22407,740,16128,73 Saltfleet St,2014-03-02 00:00:00,2
T5741,42120,N3,16610,40 Brighton Rd,2013-08-25 00:00:00,1
T5742,58324,G10,13091,2 King William Rd,2013-08-11 00:00:00,5
T5743,47662,281,12559,14A Ilford St,2013-09-29 00:00:00,1
T5744,56793,230,12311,20 Regency Rd,2013-07-28 00:00:00,2
T5745,14263,178,12302,24A Darley Rd,2014-02-23 00:00:00,2
T5746,57139,300H,12585,17  O G Rd,2013-12-08 00:00:00,3
T5747,58237,G10,11672,24 Prospect Rd,2013-08-11 00:00:00,6
T5748,36386,411,10470,43B Liberator Dr,2013-10-27 00:00:00,1
T5749,34716,150,13298,W2 North Tce,2013-10-20 00:00:00,1
T5750,6046,190,14408,18 Bray St,2014-04-06 00:00:00,4
T5751,48445,502,13277,I2 North Tce,2013-07-28 00:00:00,52
T5752,7554,232,13055,4 Jeffcott St,2014-06-08 00:00:00,2
T5753,10053,208,13036,3A Melbourne St,2014-03-23 00:00:00,3
T5754,14147,273,12347,19 North East Rd,2014-04-06 00:00:00,3
T5755,17250,820,14256,26B Rangeview Rd,2014-06-01 00:00:00,1
T5756,9139,503,11740,34D Valiant Rd,2014-01-12 00:00:00,4
T5757,14792,C2,13351,D2 Currie St,2014-07-06 00:00:00,22
T5758,12788,168,13354,D1 Currie St,2014-06-29 00:00:00,1
T5759,17794,852,17181,66 Hutchinson St,2014-03-30 00:00:00,2
T5760,51620,W90,13214,2 North Tce,2013-10-13 00:00:00,2
T5761,9799,B10C,12927,15 Grange Rd,2014-05-18 00:00:00,4
T5762,49245,749,17203,85 The Parade,2013-07-07 00:00:00,11
T5763,48742,720,14416,15 South Rd,2013-11-24 00:00:00,5
T5764,27505,224F,18395,Zone A Main Street,2014-06-08 00:00:00,2
T5765,27446,224,12171,18 Main North Rd,2014-02-16 00:00:00,2
T5766,36500,440,10094,78 Uley Rd,2013-09-01 00:00:00,2
T5767,44792,117,13336,T1 Grenfell St,2013-09-01 00:00:00,15
T5768,20050,600B,15297,38 Murrays Hill Rd,2014-03-16 00:00:00,2
T5769,50734,H31,16426,9 Henley Beach Rd,2013-09-08 00:00:00,3
T5770,64035,H33C,12799,22 Reid Av,2013-12-15 00:00:00,3
T5771,6592,230,12248,25 Torrens Rd,2014-06-01 00:00:00,1
T5772,50404,H30,16457,18 Henley Beach Rd,2014-01-12 00:00:00,1
T5773,58311,G10,12010,20 Prospect Rd,2013-09-08 00:00:00,2
T5774,27513,224F,16288,V1 King William St,2013-07-14 00:00:00,5
T5775,28411,400,10445,51A Downton Av,2013-11-24 00:00:00,7
T5776,65093,722,15812,49A States Rd,2014-04-27 00:00:00,2
T5777,51747,W91,13914,8 East Av,2014-01-19 00:00:00,1
T5778,6094,190,14424,21 Morphett Rd,2014-06-29 00:00:00,1
T5779,9812,B10X,12983,25 Grange Rd,2014-03-02 00:00:00,1
T5780,9254,B10,13364,W3 Currie St,2014-04-27 00:00:00,2
T5781,46852,200,14238,14 Sussex Tce,2013-11-03 00:00:00,3
T5782,21143,C1,10465,51 Main North Rd,2014-05-25 00:00:00,4
T5783,65358,721F,18486,W Grote St,2014-01-26 00:00:00,4
T5784,12992,178,12619,23 Montacute Rd,2014-02-09 00:00:00,2
T5785,29938,722,15768,48 States Rd,2013-11-03 00:00:00,1
T5786,27170,203F,11836,26 Hampstead Rd,2013-09-22 00:00:00,1
T5787,46874,200,14585,20 Boothby St,2013-09-29 00:00:00,15
T5788,10775,H22,13247,11 White Av,2014-06-15 00:00:00,6
T5789,47455,248F,14622,22A Hendrie St,2013-07-14 00:00:00,5
T5790,12412,239,13364,W3 Currie St,2013-12-22 00:00:00,1
T5791,1236,734,15872,61 Galloway Rd,2013-12-08 00:00:00,1
T5792,34687,150,11965,32 Port Rd,2014-01-19 00:00:00,1
T5793,6414,361,11697,28 Grand Junction Rd,2014-05-18 00:00:00,5
T5794,17660,502,10995,40A Bridge Rd,2013-09-29 00:00:00,1
T5795,15686,G10,14964,Zone A Marion Interchange,2014-04-13 00:00:00,14
T5796,948,401,10358,65 Kensington Wy,2013-08-04 00:00:00,1
T5797,10334,H20,13730,8G  Marion Rd,2014-06-29 00:00:00,13
T5798,45166,150,12254,25 Port Rd,2013-07-07 00:00:00,1
T5799,49689,B10,12626,32 Frederick Rd,2013-06-30 00:00:00,1
T5800,9351,H22,16399,6 The Parade,2014-06-29 00:00:00,2
T5801,20028,600,15267,37 Craiglee Dr,2014-05-11 00:00:00,1
T5802,30419,734,15713,44A Panalatinga Rd,2013-07-21 00:00:00,1
T5803,949,401,10371,56 Waterloo Corner Rd,2013-08-25 00:00:00,1
T5804,887,733,15643,39B Regency Rd,2014-02-23 00:00:00,2
T5805,12893,W90,12697,18 Turner St,2014-07-06 00:00:00,1
T5806,27069,202F,17621,34 Wright Rd,2014-01-19 00:00:00,2
T5807,13717,172,13941,7 Duthy St,2014-03-02 00:00:00,1
T5808,47035,200B,14741,22 Fiveash Dr,2013-12-01 00:00:00,4
T5809,16599,M44,14760,24 Marion Rd,2014-02-09 00:00:00,9
T5810,36793,560,11303,31 Montague Rd,2014-05-04 00:00:00,7
T5811,12398,237,13287,B1 Pulteney St,2013-10-20 00:00:00,1
T5812,47552,281,12845,8 Walkerville Tce,2013-10-20 00:00:00,1
T5813,22579,750,17693,96 Old Coach Rd,2014-03-23 00:00:00,1
T5814,8502,556,11483,40 Tolley Rd,2014-01-12 00:00:00,1
T5815,11045,238,11160,33B Mawson Lakes Bvd,2014-06-22 00:00:00,1
T5816,13256,171,13330,G3 Grenfell St,2014-04-27 00:00:00,56
T5817,9023,503,11797,34C Valiant Rd,2013-09-15 00:00:00,4
T5818,28149,271,11886,29 North East Rd,2013-10-13 00:00:00,7
T5819,58942,M44,13452,D2 Grote St,2013-10-06 00:00:00,5
T5820,15932,G30,16282,C2 King William St,2014-05-25 00:00:00,34
T5821,7875,506,11411,43A Wright Rd,2014-07-06 00:00:00,2
T5822,52659,224,10534,Zone I Salisbury Interchange,2013-09-22 00:00:00,1
T5823,59098,M44C,13829,3 Anzac Hwy,2013-08-04 00:00:00,7
T5824,1203,404,10620,39P Hemming St,2013-11-10 00:00:00,3
T5825,46158,174,13343,E3 Currie St,2013-11-03 00:00:00,4
T5826,12677,235,13341,T3 Grenfell St,2013-11-24 00:00:00,23
T5827,27345,222,12467,14 Main North Rd,2013-12-15 00:00:00,5
T5828,9711,B10,13029,21 St Bernards Rd,2014-02-09 00:00:00,3
T5829,48840,722F,15984,61 Elizabeth Rd,2013-09-01 00:00:00,1
T5830,52969,254,12719,14 Hawker St,2014-01-12 00:00:00,2
T5831,44886,141,13384,V1 Dequetteville Tce,2013-11-24 00:00:00,7
T5832,50412,H30,12975,13 Coorara Av,2013-09-08 00:00:00,1
T5833,27680,228,11947,21 Main North Rd,2014-02-23 00:00:00,2
T5834,1078,273,12690,11 North East Rd,2014-01-05 00:00:00,1
T5835,12894,W90,14966,29B Sturt Rd,2014-04-27 00:00:00,2
T5836,14853,G10,14393,14 Goodwood Rd,2014-04-06 00:00:00,2
T5837,10250,141,13379,14 Kensington Rd,2014-06-22 00:00:00,3
T5838,63540,721R,15053,Zone B Flinders Medical Centre,2014-03-23 00:00:00,1
T5839,8809,506,11437,41 Rutherford St,2014-05-18 00:00:00,9
T5840,1232,734,17229,52 Adams Rd,2014-06-29 00:00:00,1
